SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,SEASON,PLAYER_NAME,OPPONENT,TEAM_ABBREVIATION,OPP_DEF_RATING,PTS_vs_DefAdj
22022,1630173,0022200644,"Jan 14, 2023",TOR vs. ATL,L,28,5,9,0.556,0,1,0.0,4,5,0.8,3,1,4,1,1,0,2,4,14,-4,1,1630173,2022-23,Precious Achiuwa,ATL,ATL,115.4,0.12131715771230502
22022,1630173,0022200629,"Jan 12, 2023",TOR vs. CHA,W,18,4,7,0.571,1,3,0.333,1,3,0.333,1,1,2,0,5,0,2,1,10,-1,1,1630173,2022-23,Precious Achiuwa,CHA,CHA,114.7,0.08718395815170009
22022,1630173,0022200613,"Jan 10, 2023",TOR vs. CHA,W,14,5,9,0.556,3,5,0.6,0,0,0.0,0,2,2,0,0,1,1,2,13,8,1,1630173,2022-23,Precious Achiuwa,CHA,CHA,114.7,0.11333914559721012
22022,1630173,0022200597,"Jan 08, 2023",TOR vs. POR,W,11,2,6,0.333,0,2,0.0,0,0,0.0,0,2,2,0,0,1,0,0,4,-4,1,1630173,2022-23,Precious Achiuwa,POR,POR,118.0,0.03389830508474576
22022,1630173,0022200582,"Jan 06, 2023",TOR vs. NYK,L,5,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,-7,1,1630173,2022-23,Precious Achiuwa,NYK,NYK,114.2,0.017513134851138354
22022,1630173,0022200569,"Jan 04, 2023",TOR vs. MIL,L,12,1,5,0.2,0,2,0.0,0,0,0.0,1,1,2,0,0,0,1,0,2,-5,1,1630173,2022-23,Precious Achiuwa,MIL,MIL,110.9,0.018034265103697024
22022,1630173,0022200553,"Jan 02, 2023",TOR @ IND,L,12,1,3,0.333,0,1,0.0,1,2,0.5,0,0,0,2,1,3,0,2,3,-11,1,1630173,2022-23,Precious Achiuwa,IND,IND,117.1,0.025619128949615714
22022,1630173,0022200165,"Nov 09, 2022",TOR vs. HOU,W,12,2,8,0.25,0,2,0.0,0,0,0.0,4,2,6,1,0,1,2,2,4,-11,1,1630173,2022-23,Precious Achiuwa,HOU,HOU,118.6,0.03372681281618887
22022,1630173,0022200151,"Nov 07, 2022",TOR @ CHI,L,14,4,6,0.667,0,0,0.0,2,2,1.0,1,3,4,1,0,1,0,1,10,-16,1,1630173,2022-23,Precious Achiuwa,CHI,CHI,111.5,0.08968609865470852
22022,1630173,0022200141,"Nov 06, 2022",TOR vs. CHI,W,14,2,6,0.333,0,2,0.0,1,2,0.5,3,1,4,2,1,1,1,3,5,-20,1,1630173,2022-23,Precious Achiuwa,CHI,CHI,111.5,0.04484304932735426
22022,1630173,0022200127,"Nov 04, 2022",TOR @ DAL,L,27,4,9,0.444,1,3,0.333,6,6,1.0,3,5,8,2,0,1,2,1,15,2,1,1630173,2022-23,Precious Achiuwa,DAL,DAL,116.1,0.12919896640826875
22022,1630173,0022200114,"Nov 02, 2022",TOR @ SAS,W,21,4,9,0.444,0,3,0.0,4,4,1.0,0,6,6,1,1,1,1,1,12,6,1,1630173,2022-23,Precious Achiuwa,SAS,SAS,119.6,0.10033444816053512
22022,1630173,0022200099,"Oct 31, 2022",TOR vs. ATL,W,18,2,3,0.667,0,1,0.0,6,6,1.0,0,3,3,1,0,0,1,1,10,11,1,1630173,2022-23,Precious Achiuwa,ATL,ATL,115.4,0.08665511265164644
22022,1630173,0022200073,"Oct 28, 2022",TOR vs. PHI,L,15,0,6,0.0,0,3,0.0,0,0,0.0,2,1,3,1,0,1,2,1,0,-10,1,1630173,2022-23,Precious Achiuwa,PHI,PHI,112.7,0.0
22022,1630173,0022200059,"Oct 26, 2022",TOR vs. PHI,W,21,3,7,0.429,1,3,0.333,0,0,0.0,3,3,6,4,0,0,2,3,7,14,1,1630173,2022-23,Precious Achiuwa,PHI,PHI,112.7,0.062111801242236024
22022,1630173,0022200045,"Oct 24, 2022",TOR @ MIA,W,34,5,12,0.417,0,1,0.0,0,1,0.0,4,18,22,2,0,1,0,2,10,10,1,1630173,2022-23,Precious Achiuwa,MIA,MIA,112.8,0.08865248226950355
22022,1630173,0022200031,"Oct 22, 2022",TOR @ MIA,L,34,5,9,0.556,2,5,0.4,6,7,0.857,3,8,11,1,0,0,1,1,18,16,1,1630173,2022-23,Precious Achiuwa,MIA,MIA,112.8,0.1595744680851064
22022,1630173,0022200021,"Oct 21, 2022",TOR @ BKN,L,17,1,6,0.167,0,1,0.0,2,3,0.667,0,6,6,0,0,0,3,2,4,-8,1,1630173,2022-23,Precious Achiuwa,BKN,BKN,113.5,0.03524229074889868
22022,1630173,0022200008,"Oct 19, 2022",TOR vs. CLE,W,18,4,11,0.364,1,4,0.25,1,2,0.5,1,4,5,0,0,0,0,1,10,-4,1,1630173,2022-23,Precious Achiuwa,CLE,CLE,109.9,0.09099181073703366
22022,203500,0022200703,"Jan 22, 2023",MEM @ PHX,L,33,3,9,0.333,0,0,0.0,4,7,0.571,8,8,16,2,3,0,3,2,10,1,1,203500,2022-23,Steven Adams,PHX,PHX,112.3,0.08904719501335707
22022,203500,0022200690,"Jan 20, 2023",MEM @ LAL,L,26,6,7,0.857,0,0,0.0,4,9,0.444,8,9,17,2,0,1,1,2,16,-1,1,203500,2022-23,Steven Adams,LAL,LAL,113.2,0.1413427561837456
22022,203500,0022200672,"Jan 18, 2023",MEM vs. CLE,W,28,6,8,0.75,0,0,0.0,1,2,0.5,5,5,10,4,1,0,1,3,13,-8,1,203500,2022-23,Steven Adams,CLE,CLE,109.9,0.11828935395814376
